DateTime,Hour,Session ID,Time Block,Purchase Bid (MW),Sell Bid (MW),MCV (MW),Final Scheduled Volume (MW),MCP (Rs/MWh) *,Source_File,Start_Time
2023-05-22 08:00:00,9,17,08:00-08:15,3057.00,7715.10,2974.30,2974.3,2280.0,May%202023.xlsx,08:00
2023-05-14 09:15:00,10,19,09:15-09:30,3057.70,6141.70,3018.70,3018.7,2000.36,May%202023.xlsx,09:15
2023-05-15 00:30:00,1,2,00:30-00:45,3057.90,3994.70,2775.34,2775.34,2499.37,May%202023.xlsx,00:30
2023-05-13 13:00:00,14,27,13:00-13:15,3063.60,4853.10,2154.10,2154.1,3330.66,May%202023.xlsx,13:00
2023-05-04 08:30:00,9,18,08:30-08:45,3063.80,3876.20,2063.26,2063.26,3330.88,May%202023.xlsx,08:30
2023-05-26 13:00:00,14,27,13:00-13:15,3063.90,9013.10,3036.40,3036.4,499.96,May%202023.xlsx,13:00
2023-05-01 20:15:00,21,41,20:15-20:30,3071.40,5815.10,2809.16,2809.16,3035.49,May%202023.xlsx,20:15
2023-05-27 03:45:00,4,8,03:45-04:00,3074.70,4909.50,2186.22,2186.22,3499.79,May%202023.xlsx,03:45
2023-05-02 08:45:00,9,18,08:45-09:00,3074.80,4646.20,2194.75,2194.75,3512.19,May%202023.xlsx,08:45
2023-05-04 07:15:00,8,15,07:15-07:30,3077.00,3286.20,1880.10,1880.1,4500.35,May%202023.xlsx,07:15
2023-05-21 10:30:00,11,22,10:30-10:45,3077.50,5993.00,2947.44,2947.44,1999.35,May%202023.xlsx,10:30
2023-05-02 08:30:00,9,18,08:30-08:45,3078.00,5077.00,2524.50,2524.51,3000.35,May%202023.xlsx,08:30
2023-05-01 09:30:00,10,20,09:30-09:45,3080.80,6616.70,3079.80,3079.8,989.96,May%202023.xlsx,09:30
2023-05-12 03:45:00,4,8,03:45-04:00,3081.80,3677.80,1266.50,1266.5,4000.84,May%202023.xlsx,03:45
2023-05-27 02:45:00,3,6,02:45-03:00,3085.00,4940.00,1919.17,1919.17,3850.67,May%202023.xlsx,02:45
2023-05-14 08:30:00,9,18,08:30-08:45,3087.10,6566.10,2878.20,2878.2,1841.11,May%202023.xlsx,08:30
2023-05-25 10:45:00,11,22,10:45-11:00,3087.60,6821.70,3026.82,3026.82,1799.25,May%202023.xlsx,10:45
2023-05-15 02:15:00,3,5,02:15-02:30,3088.20,4075.30,1963.10,1963.1,3050.79,May%202023.xlsx,02:15
2023-05-01 20:00:00,21,41,20:00-20:15,3091.70,5862.70,2829.46,2829.46,3035.04,May%202023.xlsx,20:00
2023-05-25 11:30:00,12,24,11:30-11:45,3092.20,7322.40,3056.59,3056.59,1275.53,May%202023.xlsx,11:30
2023-05-25 11:45:00,12,24,11:45-12:00,3092.80,7371.60,3053.71,3053.71,1499.7,May%202023.xlsx,11:45
2023-05-11 08:00:00,9,17,08:00-08:15,3095.30,4714.20,2177.30,2177.3,3330.81,May%202023.xlsx,08:00
2023-05-08 04:30:00,5,10,04:30-04:45,3098.10,4203.00,2391.33,2391.33,2800.33,May%202023.xlsx,04:30
2023-05-13 13:15:00,14,27,13:15-13:30,3100.20,4751.70,2052.70,2052.7,3420.94,May%202023.xlsx,13:15
2023-05-05 08:00:00,9,17,08:00-08:15,3103.70,5037.00,2398.40,2398.4,3179.92,May%202023.xlsx,08:00
2023-05-14 17:00:00,18,35,17:00-17:15,3108.20,4744.10,1916.40,1916.4,3172.0,May%202023.xlsx,17:00
2023-05-12 06:15:00,7,13,06:15-06:30,3110.60,4451.40,1806.20,1806.2,3662.5,May%202023.xlsx,06:15
2023-05-04 09:45:00,10,20,09:45-10:00,3111.30,5426.40,3060.30,3060.3,2547.6,May%202023.xlsx,09:45
2023-05-27 08:45:00,9,18,08:45-09:00,3113.10,8903.70,3104.36,3104.36,699.58,May%202023.xlsx,08:45
2023-05-01 21:00:00,22,43,21:00-21:15,3114.70,5762.00,3114.70,3114.7,1999.29,May%202023.xlsx,21:00
2023-05-15 03:15:00,4,7,03:15-03:30,3116.10,4519.90,2139.00,2139.0,3000.11,May%202023.xlsx,03:15
2023-05-14 08:45:00,9,18,08:45-09:00,3116.10,6794.30,2908.41,2908.41,1499.77,May%202023.xlsx,08:45
2023-05-07 06:15:00,7,13,06:15-06:30,3116.60,4225.20,2088.11,2088.11,3800.21,May%202023.xlsx,06:15
2023-05-27 08:15:00,9,17,08:15-08:30,3118.30,8659.70,3111.30,3111.3,699.52,May%202023.xlsx,08:15
2023-05-24 09:45:00,10,20,09:45-10:00,3121.50,7826.70,3082.91,3082.91,2099.42,May%202023.xlsx,09:45
2023-05-03 13:30:00,14,28,13:30-13:45,3124.40,6109.30,3008.60,3008.6,1799.55,May%202023.xlsx,13:30
2023-05-15 02:00:00,3,5,02:00-02:15,3124.50,4086.80,1974.20,1974.2,3101.29,May%202023.xlsx,02:00
2023-05-08 09:45:00,10,20,09:45-10:00,3125.20,5327.20,2747.80,2747.8,2750.47,May%202023.xlsx,09:45
2023-05-07 16:15:00,17,33,16:15-16:30,3127.20,5933.10,2973.90,2973.9,2679.67,May%202023.xlsx,16:15
2023-05-15 02:45:00,3,6,02:45-03:00,3135.40,4151.10,1967.30,1967.3,3002.64,May%202023.xlsx,02:45
2023-05-12 12:00:00,13,25,12:00-12:15,3140.00,5056.10,2072.14,2072.14,3330.88,May%202023.xlsx,12:00
2023-05-12 05:00:00,6,11,05:00-05:15,3148.00,4427.90,1434.20,1434.2,3500.06,May%202023.xlsx,05:00
2023-05-03 08:00:00,9,17,08:00-08:15,3148.70,4612.40,2567.70,2567.7,3000.02,May%202023.xlsx,08:00
2023-05-26 20:15:00,21,41,20:15-20:30,3153.40,4627.80,2657.68,2657.68,3510.9,May%202023.xlsx,20:15
2023-05-07 05:15:00,6,11,05:15-05:30,3153.80,4139.20,2026.80,2026.8,3330.31,May%202023.xlsx,05:15
2023-05-12 05:15:00,6,11,05:15-05:30,3155.30,4339.10,1461.30,1461.3,3490.48,May%202023.xlsx,05:15
2023-05-27 02:30:00,3,6,02:30-02:45,3155.40,4994.60,1973.79,1973.79,3850.94,May%202023.xlsx,02:30
2023-05-15 06:45:00,7,14,06:45-07:00,3156.70,5333.80,2581.00,2581.0,2939.0,May%202023.xlsx,06:45
2023-05-11 09:00:00,10,19,09:00-09:15,3157.70,5444.10,2716.20,2716.2,2899.48,May%202023.xlsx,09:00
2023-05-15 02:30:00,3,6,02:30-02:45,3158.40,3934.40,1941.00,1941.0,3004.85,May%202023.xlsx,02:30
2023-05-05 07:00:00,8,15,07:00-07:15,3161.30,3370.60,1781.90,1781.9,3610.51,May%202023.xlsx,07:00
2023-05-07 18:30:00,19,38,18:30-18:45,3165.00,6009.80,3080.30,3080.3,2500.37,May%202023.xlsx,18:30
2023-05-14 07:00:00,8,15,07:00-07:15,3166.50,5359.40,2247.27,2247.27,3299.27,May%202023.xlsx,07:00
2023-05-11 07:45:00,8,16,07:45-08:00,3167.00,4357.80,1961.10,1961.1,3544.41,May%202023.xlsx,07:45
2023-05-28 10:30:00,11,22,10:30-10:45,3168.70,6249.00,2362.20,2362.2,2800.25,May%202023.xlsx,10:30
2023-05-07 10:15:00,11,21,10:15-10:30,3170.40,5159.50,2902.33,2902.34,2899.49,May%202023.xlsx,10:15
2023-05-27 05:00:00,6,11,05:00-05:15,3172.20,5448.20,2639.25,2639.25,2730.17,May%202023.xlsx,05:00
2023-05-01 21:15:00,22,43,21:15-21:30,3172.30,6210.40,3172.30,3172.3,1857.92,May%202023.xlsx,21:15
2023-05-01 21:45:00,22,44,21:45-22:00,3174.70,5139.50,3174.70,3174.7,1999.97,May%202023.xlsx,21:45
2023-05-25 07:45:00,8,16,07:45-08:00,3175.20,6826.20,3073.30,3073.3,2000.4,May%202023.xlsx,07:45
2023-05-08 13:15:00,14,27,13:15-13:30,3175.90,5979.70,2952.90,2952.9,2657.71,May%202023.xlsx,13:15
2023-05-26 12:00:00,13,25,12:00-12:15,3176.10,7777.20,3068.35,3068.35,1499.25,May%202023.xlsx,12:00
2023-05-27 07:45:00,8,16,07:45-08:00,3176.80,8653.90,3166.90,3166.9,989.79,May%202023.xlsx,07:45
2023-05-01 21:30:00,22,44,21:30-21:45,3179.10,5071.60,3179.10,3179.1,2369.78,May%202023.xlsx,21:30
2023-05-15 03:00:00,4,7,03:00-03:15,3184.00,4291.10,2020.70,2020.7,3002.35,May%202023.xlsx,03:00
2023-05-05 07:45:00,8,16,07:45-08:00,3185.00,4653.10,2007.69,2007.69,3512.03,May%202023.xlsx,07:45
2023-05-12 10:15:00,11,21,10:15-10:30,3185.10,6548.10,2358.80,2358.8,2937.98,May%202023.xlsx,10:15
2023-05-28 17:45:00,18,36,17:45-18:00,3186.30,8657.40,3183.30,3183.3,1668.89,May%202023.xlsx,17:45
2023-05-12 10:00:00,11,21,10:00-10:15,3188.50,6540.00,2353.80,2353.8,2995.78,May%202023.xlsx,10:00
2023-05-15 04:45:00,5,10,04:45-05:00,3190.10,5486.40,3086.63,3086.63,1799.97,May%202023.xlsx,04:45
2023-05-07 20:15:00,21,41,20:15-20:30,3191.10,5312.20,2813.10,2813.1,3500.05,May%202023.xlsx,20:15
2023-05-22 01:30:00,2,4,01:30-01:45,3194.00,3953.80,2087.83,2087.83,3500.73,May%202023.xlsx,01:30
2023-05-05 02:45:00,3,6,02:45-03:00,3195.40,3728.90,1717.50,1717.5,3784.28,May%202023.xlsx,02:45
2023-05-23 18:00:00,19,37,18:00-18:15,3195.90,8418.20,3181.61,2933.49,999.96,May%202023.xlsx,18:00
2023-05-14 16:30:00,17,34,16:30-16:45,3200.30,5646.30,2204.45,2204.45,3099.77,May%202023.xlsx,16:30
2023-05-27 03:15:00,4,7,03:15-03:30,3201.20,5325.20,2222.47,2222.47,3510.55,May%202023.xlsx,03:15
2023-05-07 18:45:00,19,38,18:45-19:00,3203.10,5744.40,2948.40,2948.4,2569.13,May%202023.xlsx,18:45
2023-05-05 02:30:00,3,6,02:30-02:45,3203.60,3588.20,1652.60,1652.6,3970.99,May%202023.xlsx,02:30
2023-05-24 18:00:00,19,37,18:00-18:15,3205.50,5964.90,2810.40,2810.4,2730.49,May%202023.xlsx,18:00
2023-05-07 13:00:00,14,27,13:00-13:15,3206.40,7574.40,3201.90,3201.9,1367.49,May%202023.xlsx,13:00
2023-05-02 09:00:00,10,19,09:00-09:15,3207.80,4825.10,2507.91,2507.92,3000.87,May%202023.xlsx,09:00
2023-05-27 03:30:00,4,8,03:30-03:45,3208.60,4939.20,2236.20,2236.2,3599.0,May%202023.xlsx,03:30
2023-05-15 01:45:00,2,4,01:45-02:00,3209.00,4217.50,2187.70,2187.7,3119.49,May%202023.xlsx,01:45
2023-05-07 20:00:00,21,41,20:00-20:15,3209.50,5078.70,2770.10,2770.1,3500.25,May%202023.xlsx,20:00
2023-05-15 04:30:00,5,10,04:30-04:45,3210.40,5252.20,2955.60,2955.6,2312.2,May%202023.xlsx,04:30
2023-05-14 06:00:00,7,13,06:00-06:15,3213.20,4854.60,2424.60,2424.6,3190.92,May%202023.xlsx,06:00
2023-05-12 03:30:00,4,8,03:30-03:45,3215.00,3667.10,1270.50,1270.5,4479.73,May%202023.xlsx,03:30
2023-05-12 06:30:00,7,14,06:30-06:45,3216.50,4623.50,1908.48,1908.48,3709.1,May%202023.xlsx,06:30
2023-05-07 05:00:00,6,11,05:00-05:15,3221.50,4488.30,2189.00,2189.0,3300.2,May%202023.xlsx,05:00
2023-05-25 06:45:00,7,14,06:45-07:00,3225.60,6546.20,3209.24,3209.24,1450.7,May%202023.xlsx,06:45
2023-05-15 06:30:00,7,14,06:30-06:45,3225.80,5186.70,2558.90,2558.9,3112.58,May%202023.xlsx,06:30
2023-05-01 09:45:00,10,20,09:45-10:00,3226.70,6879.40,3215.70,3215.7,1399.2,May%202023.xlsx,09:45
2023-05-05 02:00:00,3,5,02:00-02:15,3226.80,3611.60,1720.00,1720.0,3850.66,May%202023.xlsx,02:00
2023-05-14 09:00:00,10,19,09:00-09:15,3230.80,6239.60,3114.66,3114.66,1499.95,May%202023.xlsx,09:00
2023-05-26 07:45:00,8,16,07:45-08:00,3233.70,8777.00,3229.40,3229.4,999.29,May%202023.xlsx,07:45
2023-05-13 13:30:00,14,28,13:30-13:45,3234.40,4630.30,1961.90,1961.9,4024.38,May%202023.xlsx,13:30
2023-05-01 16:30:00,17,34,16:30-16:45,3235.70,5567.90,2830.40,2830.4,1795.75,May%202023.xlsx,16:30
2023-05-10 06:00:00,7,13,06:00-06:15,3235.90,3518.70,1997.40,1997.4,3510.42,May%202023.xlsx,06:00
2023-05-16 07:15:00,8,15,07:15-07:30,3236.90,5777.40,3114.20,3114.2,2610.57,May%202023.xlsx,07:15
2023-05-05 02:15:00,3,5,02:15-02:30,3241.10,3660.50,1683.70,1683.7,3970.9,May%202023.xlsx,02:15
2023-05-05 07:15:00,8,15,07:15-07:30,3247.50,3571.50,1824.74,1824.74,3705.3,May%202023.xlsx,07:15
2023-05-12 12:15:00,13,25,12:15-12:30,3250.60,5078.50,2095.32,2095.32,3401.21,May%202023.xlsx,12:15
2023-05-12 09:30:00,10,20,09:30-09:45,3253.30,4812.10,2002.07,2002.07,4185.37,May%202023.xlsx,09:30
2023-05-01 06:45:00,7,14,06:45-07:00,3253.40,6087.90,3198.13,3198.13,2569.09,May%202023.xlsx,06:45
2023-05-15 09:00:00,10,19,09:00-09:15,3253.70,6162.10,3015.10,3015.1,999.98,May%202023.xlsx,09:00
2023-05-13 18:45:00,19,38,18:45-19:00,3254.50,4562.40,1840.98,1840.98,4500.3,May%202023.xlsx,18:45
2023-05-12 06:00:00,7,13,06:00-06:15,3256.90,4569.50,1986.30,1986.3,3580.17,May%202023.xlsx,06:00
2023-05-15 06:15:00,7,13,06:15-06:30,3258.20,4771.60,2202.80,2202.8,3330.58,May%202023.xlsx,06:15
2023-05-28 17:30:00,18,36,17:30-17:45,3258.60,8211.10,3226.90,3226.9,1721.78,May%202023.xlsx,17:30
2023-05-03 13:45:00,14,28,13:45-14:00,3259.30,5556.50,3135.20,3135.2,1999.81,May%202023.xlsx,13:45
2023-05-01 16:45:00,17,34,16:45-17:00,3260.60,5458.70,2849.10,2849.1,1941.75,May%202023.xlsx,16:45
2023-05-14 16:45:00,17,34,16:45-17:00,3261.10,5949.90,2369.50,2369.5,2900.22,May%202023.xlsx,16:45
2023-05-26 18:00:00,19,37,18:00-18:15,3268.80,5902.80,3165.58,3165.58,2209.49,May%202023.xlsx,18:00
2023-05-06 07:00:00,8,15,07:00-07:15,3271.50,3591.30,1843.20,1843.2,4499.15,May%202023.xlsx,07:00
2023-05-16 09:00:00,10,19,09:00-09:15,3275.50,5372.70,2608.98,2608.98,2899.38,May%202023.xlsx,09:00
2023-05-11 08:15:00,9,17,08:15-08:30,3278.20,4494.70,2100.46,2100.46,3850.64,May%202023.xlsx,08:15
2023-05-13 06:15:00,7,13,06:15-06:30,3279.40,4257.70,1736.40,1736.4,3663.66,May%202023.xlsx,06:15
2023-05-12 05:45:00,6,12,05:45-06:00,3279.50,3722.50,1903.80,1903.8,3050.72,May%202023.xlsx,05:45
2023-05-26 12:45:00,13,26,12:45-13:00,3280.80,8339.00,3145.40,3145.4,1230.49,May%202023.xlsx,12:45
2023-05-12 08:30:00,9,18,08:30-08:45,3281.60,5735.80,2728.30,2728.3,3190.63,May%202023.xlsx,08:30
2023-05-26 12:15:00,13,25,12:15-12:30,3281.80,8327.90,3074.06,3074.06,1499.06,May%202023.xlsx,12:15
2023-05-27 06:00:00,7,13,06:00-06:15,3282.60,6627.70,3163.28,3163.28,1989.73,May%202023.xlsx,06:00
2023-05-23 18:15:00,19,37,18:15-18:30,3282.60,8332.80,3268.31,3019.04,999.97,May%202023.xlsx,18:15
2023-05-27 13:00:00,14,27,13:00-13:15,3283.40,6165.80,2914.57,2914.57,2209.34,May%202023.xlsx,13:00
2023-05-13 13:45:00,14,28,13:45-14:00,3286.30,4319.70,2010.90,2010.9,4024.86,May%202023.xlsx,13:45
2023-05-25 07:30:00,8,16,07:30-07:45,3286.80,7007.00,3251.93,3251.93,1999.94,May%202023.xlsx,07:30
2023-05-28 08:15:00,9,17,08:15-08:30,3292.30,7304.60,3105.05,3105.05,2449.67,May%202023.xlsx,08:15
2023-05-07 18:00:00,19,37,18:00-18:15,3292.80,6081.40,3292.80,3292.8,2062.91,May%202023.xlsx,18:00
2023-05-25 20:15:00,21,41,20:15-20:30,3294.80,6632.80,3294.80,3127.7,499.61,May%202023.xlsx,20:15
2023-05-12 05:30:00,6,12,05:30-05:45,3294.80,3562.80,1773.80,1773.8,3412.22,May%202023.xlsx,05:30
2023-05-08 05:15:00,6,11,05:15-05:30,3295.10,4198.70,2709.50,2709.5,2730.88,May%202023.xlsx,05:15
2023-05-03 08:15:00,9,17,08:15-08:30,3299.80,4602.30,2514.20,2514.2,3000.89,May%202023.xlsx,08:15
2023-05-25 15:45:00,16,32,15:45-16:00,3301.30,6534.90,3043.50,3043.5,2810.3,May%202023.xlsx,15:45
2023-05-06 06:15:00,7,13,06:15-06:30,3302.10,3668.50,1750.00,1750.0,4027.75,May%202023.xlsx,06:15
2023-05-04 08:45:00,9,18,08:45-09:00,3302.10,4110.70,2323.16,2323.16,3330.77,May%202023.xlsx,08:45
2023-05-25 06:30:00,7,14,06:30-06:45,3303.10,6441.60,3282.10,3282.1,1959.36,May%202023.xlsx,06:30
2023-05-15 06:00:00,7,13,06:00-06:15,3303.60,4835.50,2669.80,2669.8,3020.21,May%202023.xlsx,06:00
2023-05-15 09:30:00,10,20,09:30-09:45,3315.80,4998.50,2468.80,2468.8,2750.77,May%202023.xlsx,09:30
2023-05-12 09:45:00,10,20,09:45-10:00,3317.00,5150.00,2334.22,2334.22,3900.44,May%202023.xlsx,09:45
2023-05-27 08:00:00,9,17,08:00-08:15,3317.20,8534.90,3310.20,3310.2,699.61,May%202023.xlsx,08:00
2023-05-12 02:45:00,3,6,02:45-03:00,3317.20,3348.10,1228.60,1228.6,4305.74,May%202023.xlsx,02:45
2023-05-21 12:00:00,13,25,12:00-12:15,3317.50,5510.40,2894.49,2894.5,2732.63,May%202023.xlsx,12:00
2023-05-05 03:00:00,4,7,03:00-03:15,3317.80,3468.20,1655.90,1655.9,4479.53,May%202023.xlsx,03:00
2023-05-01 20:45:00,21,42,20:45-21:00,3321.40,6070.30,3321.33,3321.33,2573.63,May%202023.xlsx,20:45
2023-05-26 20:00:00,21,41,20:00-20:15,3329.90,4774.20,2814.67,2814.67,3525.03,May%202023.xlsx,20:00
2023-05-05 08:45:00,9,18,08:45-09:00,3330.40,5221.80,2462.00,2462.0,3300.68,May%202023.xlsx,08:45
2023-05-12 04:15:00,5,9,04:15-04:30,3336.60,4059.30,1545.60,1545.6,3892.58,May%202023.xlsx,04:15
2023-05-22 01:45:00,2,4,01:45-02:00,3337.30,4122.80,2097.28,2097.28,3668.91,May%202023.xlsx,01:45
2023-05-03 18:00:00,19,37,18:00-18:15,3339.00,4629.20,2543.30,2543.3,3999.61,May%202023.xlsx,18:00
2023-05-25 12:00:00,13,25,12:00-12:15,3340.50,7140.80,3273.51,3273.51,1959.63,May%202023.xlsx,12:00
2023-05-12 02:30:00,3,6,02:30-02:45,3341.50,3367.80,1248.30,1248.3,4150.84,May%202023.xlsx,02:30
2023-05-12 08:45:00,9,18,08:45-09:00,3342.30,5774.60,2779.86,2779.86,3089.8,May%202023.xlsx,08:45
2023-05-15 00:15:00,1,1,00:15-00:30,3342.90,4475.80,2552.41,2552.41,2999.38,May%202023.xlsx,00:15
2023-05-27 09:00:00,10,19,09:00-09:15,3343.40,9052.80,3333.65,3333.65,699.76,May%202023.xlsx,09:00
2023-05-15 01:00:00,2,3,01:00-01:15,3347.60,4139.90,2591.90,2591.9,2730.67,May%202023.xlsx,01:00
2023-05-05 05:15:00,6,11,05:15-05:30,3348.30,3970.30,2026.40,2026.4,3300.03,May%202023.xlsx,05:15
2023-05-05 08:30:00,9,18,08:30-08:45,3353.10,5058.00,2348.20,2348.2,3500.88,May%202023.xlsx,08:30
2023-05-14 16:00:00,17,33,16:00-16:15,3353.50,5167.80,2132.70,2132.7,3420.88,May%202023.xlsx,16:00
2023-05-21 10:15:00,11,21,10:15-10:30,3354.70,6292.30,3323.03,3323.03,1999.73,May%202023.xlsx,10:15
2023-05-03 08:30:00,9,18,08:30-08:45,3355.90,4729.50,2741.40,2741.4,3000.2,May%202023.xlsx,08:30
2023-05-01 20:30:00,21,42,20:30-20:45,3359.80,6145.10,3359.80,3359.8,2205.7,May%202023.xlsx,20:30
2023-05-21 12:15:00,13,25,12:15-12:30,3360.40,5358.00,2811.70,2811.7,3000.5,May%202023.xlsx,12:15
2023-05-22 05:45:00,6,12,05:45-06:00,3360.50,3799.20,1208.12,1208.12,4149.21,May%202023.xlsx,05:45
2023-05-13 04:00:00,5,9,04:00-04:15,3361.20,4464.10,1661.80,1661.8,3680.84,May%202023.xlsx,04:00
2023-05-21 18:15:00,19,37,18:15-18:30,3361.20,6778.80,3099.60,3099.6,3213.27,May%202023.xlsx,18:15
2023-05-05 06:45:00,7,14,06:45-07:00,3362.90,3671.10,2031.50,2031.5,3621.0,May%202023.xlsx,06:45
2023-05-22 08:15:00,9,17,08:15-08:30,3363.40,7899.50,3253.20,3253.2,2510.57,May%202023.xlsx,08:15
2023-05-08 05:00:00,6,11,05:00-05:15,3363.80,4668.30,3149.10,3149.1,2500.45,May%202023.xlsx,05:00
2023-05-31 07:15:00,8,15,07:15-07:30,3364.50,7564.40,2741.90,2741.9,2819.29,May%202023.xlsx,07:15
2023-05-13 04:15:00,5,9,04:15-04:30,3364.80,4207.10,1554.80,1554.8,3830.64,May%202023.xlsx,04:15
2023-05-28 10:45:00,11,22,10:45-11:00,3365.60,5973.40,2274.60,2274.6,3000.83,May%202023.xlsx,10:45
2023-05-10 09:30:00,10,20,09:30-09:45,3367.10,5081.60,2303.48,2303.48,3330.68,May%202023.xlsx,09:30
2023-05-01 11:00:00,12,23,11:00-11:15,3368.60,7199.40,3364.90,3364.9,699.96,May%202023.xlsx,11:00
2023-05-05 06:30:00,7,14,06:30-06:45,3369.30,3588.90,2008.30,2008.3,3779.09,May%202023.xlsx,06:30
2023-05-27 04:30:00,5,10,04:30-04:45,3371.80,4332.40,2072.12,2072.12,4000.23,May%202023.xlsx,04:30
2023-05-07 13:15:00,14,27,13:15-13:30,3372.60,7494.20,3368.10,3368.1,1499.58,May%202023.xlsx,13:15
2023-05-13 05:15:00,6,11,05:15-05:30,3373.40,3394.90,1245.10,1245.1,5339.62,May%202023.xlsx,05:15
2023-05-11 08:30:00,9,18,08:30-08:45,3373.80,4830.00,2353.90,2353.9,3466.96,May%202023.xlsx,08:30
2023-05-15 00:00:00,1,1,00:00-00:15,3375.80,4366.30,2602.01,2602.01,2999.47,May%202023.xlsx,00:00
2023-05-05 06:00:00,7,13,06:00-06:15,3376.30,3198.90,1856.00,1856.0,4110.29,May%202023.xlsx,06:00
2023-05-07 16:00:00,17,33,16:00-16:15,3379.40,6291.20,3226.10,3226.1,2679.89,May%202023.xlsx,16:00
2023-05-11 08:45:00,9,18,08:45-09:00,3380.50,4879.00,2330.90,2330.9,3500.17,May%202023.xlsx,08:45
2023-05-04 09:00:00,10,19,09:00-09:15,3383.50,4378.30,2328.70,2328.7,3330.12,May%202023.xlsx,09:00
2023-05-21 09:45:00,10,20,09:45-10:00,3383.90,6928.60,3320.57,3320.57,2499.83,May%202023.xlsx,09:45
2023-05-01 17:00:00,18,35,17:00-17:15,3384.00,5390.30,2984.25,2984.25,2000.46,May%202023.xlsx,17:00
2023-05-12 04:45:00,5,10,04:45-05:00,3384.70,3818.50,1541.00,1541.0,3894.94,May%202023.xlsx,04:45
2023-05-05 05:45:00,6,12,05:45-06:00,3388.00,3778.60,1994.10,1994.1,3300.6,May%202023.xlsx,05:45
2023-05-05 05:00:00,6,11,05:00-05:15,3390.20,4087.70,2079.12,2079.12,3281.88,May%202023.xlsx,05:00
2023-05-30 07:15:00,8,15,07:15-07:30,3390.60,6933.60,3315.40,3315.4,2500.01,May%202023.xlsx,07:15
2023-05-14 14:15:00,15,29,14:15-14:30,3391.30,5949.60,2670.20,2670.2,2750.23,May%202023.xlsx,14:15
2023-05-27 07:30:00,8,16,07:30-07:45,3394.40,8569.10,3384.50,3384.5,989.84,May%202023.xlsx,07:30
2023-05-14 19:30:00,20,40,19:30-19:45,3398.70,5302.10,2731.30,2731.3,3510.3,May%202023.xlsx,19:30
2023-05-26 12:30:00,13,26,12:30-12:45,3399.80,8544.00,3164.39,3164.39,1230.62,May%202023.xlsx,12:30
2023-05-03 15:00:00,16,31,15:00-15:15,3401.20,5799.60,3349.09,3349.09,1995.6,May%202023.xlsx,15:00
2023-05-25 06:00:00,7,13,06:00-06:15,3401.50,5360.20,3063.60,3063.6,2790.32,May%202023.xlsx,06:00
2023-05-21 11:45:00,12,24,11:45-12:00,3402.10,5310.10,2761.80,2761.8,3000.54,May%202023.xlsx,11:45
2023-05-27 06:15:00,7,13,06:15-06:30,3402.30,6458.10,3271.93,3271.93,2067.09,May%202023.xlsx,06:15
2023-05-12 01:15:00,2,3,01:15-01:30,3402.30,4222.60,1914.30,1914.3,3437.33,May%202023.xlsx,01:15
2023-05-01 10:00:00,11,21,10:00-10:15,3402.60,6694.80,3331.15,3331.15,1500.29,May%202023.xlsx,10:00
2023-05-07 13:30:00,14,28,13:30-13:45,3404.50,7058.90,3400.00,3400.0,1599.81,May%202023.xlsx,13:30
2023-05-21 11:30:00,12,24,11:30-11:45,3407.40,4994.60,2444.40,2444.4,3330.6,May%202023.xlsx,11:30
2023-05-14 16:15:00,17,33,16:15-16:30,3407.80,5187.10,2225.00,2225.0,3400.41,May%202023.xlsx,16:15
2023-05-01 16:15:00,17,33,16:15-16:30,3408.80,5637.20,2997.30,2997.3,1978.5,May%202023.xlsx,16:15
2023-05-11 09:15:00,10,19,09:15-09:30,3413.10,5131.20,2604.02,2604.02,3330.2,May%202023.xlsx,09:15
2023-05-15 09:15:00,10,19,09:15-09:30,3413.30,5707.40,3138.00,3138.0,2215.0,May%202023.xlsx,09:15
2023-05-13 06:00:00,7,13,06:00-06:15,3417.20,4056.80,1710.70,1710.7,4220.19,May%202023.xlsx,06:00
2023-05-05 04:00:00,5,9,04:00-04:15,3418.70,3413.90,1583.10,1583.1,4469.64,May%202023.xlsx,04:00
2023-05-31 09:30:00,10,20,09:30-09:45,3419.80,6795.00,3047.20,3047.2,2543.75,May%202023.xlsx,09:30
2023-05-07 10:30:00,11,22,10:30-10:45,3420.00,5813.00,3362.15,3362.15,2200.35,May%202023.xlsx,10:30
2023-05-20 08:30:00,9,18,08:30-08:45,3420.20,5432.00,2506.90,2506.9,3200.58,May%202023.xlsx,08:30
2023-05-24 18:15:00,19,37,18:15-18:30,3422.40,5990.50,2889.80,2889.8,2800.33,May%202023.xlsx,18:15
2023-05-05 07:30:00,8,16,07:30-07:45,3422.80,4214.70,2112.60,2112.6,3610.65,May%202023.xlsx,07:30
2023-05-12 03:15:00,4,7,03:15-03:30,3423.70,3520.70,1319.40,1319.4,5200.1,May%202023.xlsx,03:15
2023-05-04 06:00:00,7,13,06:00-06:15,3423.90,3850.60,2229.10,2229.1,3814.96,May%202023.xlsx,06:00
2023-05-05 05:30:00,6,12,05:30-05:45,3425.10,4075.90,2278.40,2278.4,3050.11,May%202023.xlsx,05:30
2023-05-14 13:15:00,14,27,13:15-13:30,3426.50,6855.10,3345.20,3345.2,1906.98,May%202023.xlsx,13:15
2023-05-21 10:00:00,11,21,10:00-10:15,3427.20,6096.20,3338.04,3338.04,2259.72,May%202023.xlsx,10:00
